employee_id,age,gender,job_title,department,experience_years,current_salary_dzd,skills,sector
EMPN762EK,35,Female,Chargé de la formation et gestion de carriére,Data,3,62731,"Teamwork, Time Management, Adaptability, Communication, Problem Solving",Marketing
EMP0V7XZ1,35,Male,Gestionnaire de Clientèle Particuliers & Professionnels (H/F),Management,5,52671,"Problem Solving, Time Management, Teamwork, Communication, Adaptability",Informatique
EMP3Y2BEJ,47,Female,Chargé d'Affaires (Dely Brahim),&,2,77097,"Problem Solving, Teamwork, Time Management, Adaptability, Communication",Informatique
EMPNAJ68W,29,Female,F&B Operations Manager,Data,8,72589,"Lean Management, Logistics, Quality Control, Process Optimization, Supply Chain Management",Finance
EMP682PQ7,46,Female,Chef de Département Maintenance / Agro-Industrie,Assurance,6,75905,"Problem Solving, Teamwork, Communication, Adaptability, Time Management",Ventes
EMPAZIOI3,38,Male,Chargé(e) Communication & Digital,Assurance,12,68862,"Kubernetes, Network Security, Docker",Finance
EMPNV35Z9,49,Male,SUPERVISEUR HSE,Data,2,63785,"Communication, Teamwork, Adaptability, Time Management",Santé
EMPAF5JFN,38,Female,Graphic Disigner & Marketing Executive,Health,1,51625,"Content Strategy, Google Analytics, Campaign Planning, Brand Management, Social Media",Marketing
EMPXDZIDG,40,Male,Maintenance Manager,Investor,6,58796,"Problem Solving, Time Management, Communication, Teamwork",Marketing
EMP88QUN6,55,Male,Senior Brand Manager,Design,6,61949,"SEO, Email Marketing, Campaign Planning, Social Media, Content Strategy, Brand Management",Marketing
EMPO217ZL,38,Female,DIRECTEUR GÉNÉRAL AGRICOLE ALGERIE H/F,Success,5,77880,"Problem Solving, Adaptability, Teamwork, Time Management",Juridique
EMP345HJ4,37,Male,Correspondant Social,Risk,1,60993,"Communication, Adaptability, Time Management, Problem Solving",Finance
EMP7V5H6Z,22,Male,Responsable De Production,Product,7,60385,"Adaptability, Communication, Problem Solving, Time Management, Teamwork",Ventes
EMPAN2J2K,27,Male,Délégué Commercial,Affairs,3,53592,"Teamwork, Problem Solving, Communication",RH
EMPUASSCV,46,Male,Opérateur Production,Investor,3,63874,"Adaptability, Time Management, Teamwork, Problem Solving",Santé
EMPR204J6,59,Male,Merchandiser,Relations,4,56233,"Communication, Teamwork, Time Management, Problem Solving",Informatique
EMPN59TKA,40,Male,Administrateur Système,Quality,7,55519,"Data Entry, Office Management, Scheduling, Customer Service, Document Control",Finance
EMPCA3F0C,49,Female,commercial (électroménager ),Training,7,67064,"Teamwork, Communication, Problem Solving, Adaptability, Time Management",Ventes
EMPKBNDAO,29,Male,Graphiste et motion designer,Data,5,71224,"UX Research, Illustrator, Color Theory, Typography, Adobe Photoshop",RH
EMP363MOP,29,Male,Assistant(e) du PDG,Quality,17,65769,"Document Control, Customer Service, Scheduling",RH
EMPY6SB9F,57,Male,,Administration,0,32106,"Problem Solving, Communication, Adaptability, Time Management, Teamwork",Logistique
EMP167543,31,Female,Superviseur Paie et Prestations Sociales,Training,6,76214,"Problem Solving, Adaptability, Teamwork, Time Management, Communication",Juridique
EMP9B6EGP,58,Female,délégué commercial pharmaceutique véhiculé (prospecteur),Risk,4,60033,"Medical Terminology, Clinical Trials, Pharmacovigilance, HIPAA Compliance, Patient Care",Finance
EMPNBKQAQ,55,Female,Chargée Logistique,Business,1,55934,"Adaptability, Problem Solving, Communication, Time Management, Teamwork",Logistique
EMPNTCBS7,40,Female,Chimiste,Development,1,54006,"Adaptability, Time Management, Communication",Santé
EMPPJFKU8,56,Male,Chargé approvisionnement,Quality,4,65783,"Kubernetes, Network Security, C++, DevOps, Cloud Computing, Java",Admin
EMP06OY9V,45,Female,Chargé de Recouvrement,Compliance,5,78393,"Teamwork, Problem Solving, Adaptability",Ingénierie
EMPWFXK31,38,Male,Manager F&B (Food & Beverage),Health,11,63796,"Time Management, Problem Solving, Communication, Adaptability, Teamwork",Admin
EMP863EYC,40,Female,Account Manager PME,Training,7,65717,"Problem Solving, Adaptability, Communication, Teamwork",Ventes
EMPEB2EK5,23,Male,Community Manager,Management,3,53501,"Network Security, SQL, Java, Cloud Computing",Ingénierie
EMPQXTSUF,22,Male,Maintenance Center Manager,Affairs,11,64413,"Time Management, Adaptability, Communication",Admin
EMP344RCH,32,Male,Magasinier,&,4,49193,"Time Management, Adaptability, Teamwork",RH
EMP0XD8LE,52,Male,chargé des dossiers d'expatriés,Risk,4,71230,"Problem Solving, Adaptability, Time Management, Communication",RH
EMPIEHBRA,45,Male,Promoteur,Administration,1,52080,"Communication, Time Management, Problem Solving, Adaptability, Teamwork",Finance
EMPZM9SGM,46,Female,Chargé Back Office Leasing,&,7,31598,"Scheduling, Office Management, Data Entry, Document Control, Customer Service",Marketing
EMP4DNGKI,28,Female,Aide filtreur,Quality,1,48975,"Adaptability, Time Management, Problem Solving, Teamwork, Communication",Admin
EMP4FX8W7,46,Female,Superviseur Hygiène,Business,3,81500,"Teamwork, Adaptability, Problem Solving, Communication, Time Management",RH
EMPB30RXO,25,Female,Chargé des Opérations,Support,3,53142,"Communication, Teamwork, Adaptability, Problem Solving, Time Management",Marketing
EMPCQZ69G,36,Female,MAGASINIER,Development,4,52443,"Time Management, Communication, Teamwork, Problem Solving, Adaptability",Ventes
EMPW51IC3,43,Male,Gérant D'Entreprise,Health,2,76697,"Teamwork, Time Management, Problem Solving",Ingénierie
EMPSVRSF9,24,Male,Superviseur des projets (Ingénieur/Master 2 en génie civil),Science,1,66284,"Time Management, Adaptability, Problem Solving, Communication",Marketing
EMPB9HN5S,43,Female,Vendeur -Canal Agroalimentaire- Bejaia,IT,6,60207,"Problem Solving, Time Management, Adaptability, Teamwork, Communication",Juridique
EMP61KM1Z,59,Female,Chef de projet développement pharmaceutique,Administration,4,67427,"Patient Care, Clinical Trials, Pharmacovigilance, Medical Terminology",Juridique
EMP9KB16U,40,Female,Responsable QHSE,Risk,11,77982,"Time Management, Problem Solving, Adaptability, Communication",Informatique
EMPIQR1JS,42,Male,Contrôleur de Gestion et de recouvrement,Relations,0,34137,"Communication, Adaptability, Time Management, Teamwork, Problem Solving",Marketing
EMPD8JTCE,28,Male,Commercial(e),Public,2,28175,"Teamwork, Time Management, Problem Solving",Admin
EMP87RNT2,22,Female,Analyste Risk Reporting,Support,6,62952,"Risk Management, SAP, Forecasting, Investment Strategies",Ventes
EMP2UWO7E,30,Female,Cloud Solution Engineer,Risk,3,73118,"Cloud Computing, C++, Kubernetes",Ventes
EMPOG1HDY,38,Male,électricien Auto,Strategy,3,54749,"Problem Solving, Adaptability, Communication, Time Management, Teamwork",Admin
EMPR5WX0A,30,Female,Commercial expérimenté,Assurance,1,66477,"Problem Solving, Time Management, Adaptability, Communication",Admin
EMP0LC8SN,49,Male,vidéo éditeur / filmmaker,Investor,1,56084,"Kubernetes, Cloud Computing, Python",Santé
EMPUTCIZH,60,Male,Pré vendeur ( Bir El-Ater ),Strategy,1,60455,"Problem Solving, Adaptability, Time Management",Ingénierie
EMPZH5HIX,35,Male,Commercial(e),Administration,2,43510,"Adaptability, Teamwork, Communication, Time Management, Problem Solving",Finance
EMP96QVWO,22,Male,Chef de Partie,Administration,1,70050,"Problem Solving, Communication, Time Management",Juridique
EMPJUXW4A,46,Male,Technico-commerciale ( Ingénieur en électronique ),Assurance,0,59231,"Communication, Problem Solving, Time Management, Adaptability, Teamwork",Logistique
EMPWLQRSJ,38,Female,Démarcheur Commercial,Health,7,70232,"Communication, Teamwork, Time Management, Problem Solving, Adaptability",Logistique
EMPUTZY34,22,Male,Nutritionniste Diététicien(ne) ,&,1,70013,"Python, UX/UI, Cloud Computing, Network Security",Ventes
EMPC0KTNB,39,Male,Social Insurance Specialist,Design,5,79009,"Problem Solving, Teamwork, Adaptability, Communication, Time Management",Ingénierie
EMP0WRNWW,26,Female,Comptable Senior,Public,13,57629,"Adaptability, Problem Solving, Time Management, Communication, Teamwork",Ventes
EMPQ8K8HN,46,Female,AGENT POLYVALENT DE VENTE (PRODUITS CHIMIQUES),Design,6,35685,"C++, Java, Cloud Computing, SQL, UX/UI",Logistique
EMP7KFTHH,24,Male,Manager Communication,Strategy,5,78415,"Communication, Teamwork, Time Management, Problem Solving",Juridique
EMP3OHWNS,36,Female,Délégué Commercial,Safety,1,64522,"Adaptability, Time Management, Problem Solving, Teamwork",Finance
EMP4J5KHJ,57,Male,Community Sales Manager (Alger),Logistics,5,71249,"DevOps, Java, Cloud Computing, C++, Kubernetes, Python",Informatique
EMPCMNKHI,48,Male,Contrôleur,Quality,9,75832,"Communication, Problem Solving, Teamwork, Time Management, Adaptability",Juridique
EMPQOFRCO,34,Male,Agent Vacataire (H-F),Management,3,33505,"Teamwork, Time Management, Communication, Adaptability, Problem Solving",Informatique
EMPJI65QY,35,Female,Cadre Financier,IT,0,68152,"Communication, Adaptability, Teamwork",Ingénierie
EMPDASJX3,55,Female,Chef de Département Maintenance (parc roulant & engins),Science,12,86297,"Teamwork, Adaptability, Problem Solving, Communication, Time Management",Ingénierie
EMPPA8KE8,32,Male,Chauffeur Vendeur,Management,7,47850,"Communication, Teamwork, Adaptability, Problem Solving, Time Management",Marketing
EMPG96ZLW,53,Male,Analyste POS,Strategy,3,72473,"Investment Strategies, Forecasting, Financial Analysis, Accounting, Audit, Budgeting",Informatique
EMPTZWJ2L,50,Male,Gestionnaire de Caisse Senior Alger,Investor,6,37837,"Adaptability, Time Management, Communication, Teamwork",Finance
EMPCDT46S,38,Male,Éducatrice ,&,3,63520,"Adaptability, Time Management, Communication, Problem Solving",Ingénierie
EMPKWW0AW,29,Female,Chargé des achats et Gestion du stock,Affairs,2,58739,"Problem Solving, Adaptability, Time Management, Communication, Teamwork",Ventes
EMP3LQOMG,49,Female,Métreur Vérificateur,Health,7,72054,"Time Management, Adaptability, Problem Solving, Communication, Teamwork",Finance
EMPJTRHOD,30,Male,TS Management Qualité,Design,6,63569,"Cloud Computing, Java, Docker, Network Security, Kubernetes",RH
EMPUDYMBX,46,Male,Gestionnaire de stock,Data,6,68151,"Time Management, Communication, Problem Solving, Teamwork, Adaptability",Finance
EMPININ7V,60,Female,Senior Motion Designer,Health,11,36995,"Adobe Photoshop, Prototyping, UX Research, Sketch, Color Theory",Santé
EMPPQZPPZ,22,Female,Juriste Junior (English-Speaking),&,5,57252,"Contract Drafting, Compliance, Legal Research, Regulatory Affairs, Litigation Support",Informatique
EMPPQSOZE,44,Female,Responsable de Contrôle de Gestion,Investor,8,76246,"Teamwork, Problem Solving, Time Management",Marketing
EMPM2SGFD,58,Female,Ingénieur système d’information (opérationnel),Health,6,76507,"Teamwork, Problem Solving, Communication",Finance
EMPG7KXVZ,59,Female,Auditeur Junior,Success,6,72336,"Cloud Computing, UX/UI, C++, Java, Docker",Marketing
EMPXCN3RA,45,Male,Mécanicien,Training,3,59567,"Time Management, Problem Solving, Communication, Adaptability",Informatique
EMP3IVOQO,26,Female,Médecin généraliste urgentiste jour,Data,7,86535,"Communication, Problem Solving, Adaptability",Ingénierie
EMPUQ8SNG,53,Male,Assistant(e) Back Office motivé(e),Management,4,62410,"Scheduling, Customer Service, Office Management, Document Control, Data Entry",Marketing
EMPDX2QJ1,43,Female,Magasinier & Sourcing PR (pièces de rechanges),Business,4,67814,"Time Management, Problem Solving, Adaptability, Teamwork, Communication",Marketing
EMPU05EJP,34,Male,Architecte Chef de projet,Technical,6,61012,"C++, Python, Kubernetes, Java, DevOps",Ventes
EMPOIH82J,46,Female,SENIOR GEOPHYSICIST ,Development,6,82084,"Teamwork, Problem Solving, Communication, Time Management",Logistique
EMP54U1AA,40,Female,Stagiaire commercial,Assurance,0,69379,"Problem Solving, Adaptability, Communication",Admin
EMPU8G8T7,55,Female,ingenieur en genie climatique,Business,6,70140,"Problem Solving, Time Management, Communication, Teamwork",Juridique
EMPLQX1D4,28,Female,Technico-Commerciale,Affairs,4,77635,"Problem Solving, Time Management, Teamwork, Communication, Adaptability",Admin
EMPIVQDTT,43,Female,Vendeur/euse,Management,7,67165,"Problem Solving, Time Management, Teamwork",Santé
EMPYHTPVA,36,Male,Directeur d'adminstration,Safety,7,81418,"Customer Service, Scheduling, Data Entry, Office Management",Admin
EMPIYSZOL,41,Female,Attaché au bureau des marchés,Technical,6,62522,"Problem Solving, Communication, Time Management",Juridique
EMPO31OFS,40,Male,Responsable Fiscalité,Data,4,61389,"SQL, Java, C++",Informatique
EMPUESJTO,32,Male,Chargé(e) des Opérations / chargé(e) Clientèle,Strategy,1,58756,"Problem Solving, Teamwork, Adaptability, Time Management, Communication",Marketing
EMPH1RONC,28,Female,MONTEUR ASSEMBLEUR,Customer,5,48409,"Time Management, Communication, Problem Solving, Adaptability, Teamwork",Juridique
EMPNRFHMJ,41,Female,CARISTE,Administration,3,67719,"Communication, Adaptability, Time Management, Problem Solving, Teamwork",Ingénierie
EMP6ZFS36,40,Female,Superviseur des Ventes (HORECA),Strategy,4,65925,"Teamwork, Time Management, Problem Solving, Adaptability, Communication",Admin
EMPJIN3SS,51,Female,Visiteur Pharmacie (Constantine),Science,4,73205,"Cloud Computing, C++, Java, Kubernetes",Santé
EMPF0QGEV,36,Female,Recruteur,Research,2,34000,"Time Management, Adaptability, Teamwork, Communication, Problem Solving",Ventes
EMPEK0AEQ,34,Male,Commercial,&,4,77696,"Adaptability, Communication, Teamwork",Ingénierie
EMP1AGR4B,47,Female,Ingénieur en Génie Civil,Risk,4,69605,"Time Management, Communication, Teamwork, Adaptability, Problem Solving",Ventes
EMPQP87NF,43,Female,Chargé des Opérations,Relations,0,34828,"Teamwork, Communication, Adaptability, Time Management, Problem Solving",Juridique
EMPUTAMAB,40,Female,Coordinateur Contrôle Permanent Niveau 1 (H/F),Strategy,3,72959,"Teamwork, Adaptability, Communication, Time Management, Problem Solving",Juridique
EMPFP5STO,32,Male,Contrôleur de Gestion,Business,6,54755,"Problem Solving, Teamwork, Adaptability, Communication, Time Management",Marketing
EMPHNPCUT,41,Male,Chargé des Opérations - Agence Akbou,Support,8,80894,"Problem Solving, Time Management, Teamwork, Communication, Adaptability",Admin
EMPWX9Z26,45,Male,Responsable Transit National,Design,10,77615,"SQL, Cloud Computing, Python, Kubernetes",RH
EMPG091HD,36,Male,Responsable du Foncier,&,3,67328,"Problem Solving, Teamwork, Adaptability, Communication",Santé
EMP74DR1E,54,Female,Contrôleur de Gestion,Success,6,56656,"Time Management, Teamwork, Adaptability",Admin
EMPB8U4JZ,44,Female,Boulanger - Viennoisier,Product,7,50195,"Problem Solving, Time Management, Teamwork, Adaptability, Communication",Ingénierie
EMPVBVU86,33,Male,Chargé des achats,Success,2,64043,"Time Management, Teamwork, Adaptability, Communication",Ingénierie
EMP9U7S46,45,Male,Agent de Sécurité,Logistics,0,54357,"Java, DevOps, Kubernetes, Python",Juridique
EMP41T05O,58,Female,Développeur Java,Safety,5,62584,"Time Management, Adaptability, Problem Solving, Communication, Teamwork",RH
EMPDC4WXY,33,Female,Buyer,Health,9,86101,"Adaptability, Time Management, Teamwork",Admin
EMP7URFS8,50,Female,Chef du parc Roulant,Success,3,64989,"Time Management, Adaptability, Communication, Problem Solving, Teamwork",Logistique
EMP2YJ3U7,49,Male,Spécialiste Administration et paie Sénior,Research,6,57201,"Data Entry, Scheduling, Customer Service",Ventes
EMPBP2BB9,37,Female,Trade Marketing Manager,Support,6,32114,"Email Marketing, SEO, Campaign Planning, Social Media",RH
EMPFUG7SL,45,Female,Comptable,Management,0,55410,"Problem Solving, Communication, Teamwork",Ventes
EMPXPBA7F,47,Male,Directeur commercial,Administration,9,85652,"Problem Solving, Time Management, Communication",Logistique
EMPDZN36P,60,Female,Commercial Senior - ADV Manager (H/F) maîtrise CRM hubspot,Management,7,78040,"Time Management, Communication, Teamwork, Problem Solving, Adaptability",Marketing
EMPLZP1GI,24,Male,INGENIEUR MODELEUR BIM SPECIALITE CHARPENTE,Product,10,80789,"DevOps, Java, Docker, C++",RH
EMPY0YLD0,39,Male,Technicien après-vente,Safety,3,35103,"Problem Solving, Teamwork, Adaptability, Communication, Time Management",RH
EMP7E31FC,62,Female,Chef,Relations,22,172152,"Problem Solving, Adaptability, Communication, Time Management, Teamwork",Ventes
EMPJIMMB9,24,Female,Responsable Maintenance,Corporate,17,78661,"Problem Solving, Time Management, Communication, Teamwork, Adaptability",RH
EMPFQX11Y,57,Female,Representant Commercial Véhiculé,Support,0,57272,"Communication, Adaptability, Problem Solving, Teamwork, Time Management",Admin
EMPIMOQCH,30,Male,Delégué médico- commercial,Science,7,57784,"Communication, Adaptability, Time Management, Problem Solving",Logistique
EMPLP6470,60,Male,Superviseur HSE,Training,7,77546,"Communication, Adaptability, Problem Solving, Time Management, Teamwork",Juridique
EMPV6BBBA,44,Female,Agent de Centre d’Appel – Centre de Demande de Visa,Product,4,72181,"Cloud Computing, DevOps, Docker, Java",Marketing
EMPD0DWGY,41,Female,peintre industriel,Safety,3,59066,"Problem Solving, Adaptability, Teamwork",Logistique
